entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id,pnl_source
2026-01-12 11:37:22,2026-01-12 12:07:57,BSE,BSE_AUTO_0001,SENSEX2611582700CE,CE,BUY,20,561.4699999999999,612.0,1010.6,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.7910348374017266,0.309,False,BSE-1768198042017-28,original
2026-01-12 11:37:30,2026-01-12 12:24:54,NSE,NSE_AUTO_0001,NIFTY26JAN25500CE,CE,BUY,65,269.72,295.6,1682.2,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9137685298919678,0.309,False,NSE-1768198050778-27,original
2026-01-12 11:50:41,2026-01-12 12:25:22,NSE,NSE_AUTO_0002,NIFTY26JAN25500CE,CE,BUY,65,272.52000000000004,298.65,1698.45,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9243674874305724,0.309,False,NSE-1768198841070-79,original
2026-01-12 11:53:15,2026-01-12 12:08:42,BSE,BSE_AUTO_0002,SENSEX2611582700CE,CE,BUY,20,571.77,580.0,164.6,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.7493730872229771,0.309,False,BSE-1768198995441-100,original
2026-01-12 12:00:52,2026-01-12 12:25:38,NSE,NSE_AUTO_0003,NIFTY26JAN25500CE,CE,BUY,65,274.32,304.3,1948.7,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9540553689002992,0.309,False,NSE-1768199451974-122,original
2026-01-12 12:08:42,2026-01-12 17:04:00,BSE,BSE_AUTO_0003,SENSEX2611583100PE,PE,BUY,20,183.65,443.75,5202.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.7349428661763886,0.309,False,BSE-1768199922423-161,target_stop
2026-01-12 12:20:52,2026-01-12 12:20:56,BSE,BSE_AUTO_0004,SENSEX2611582800CE,CE,BUY,20,552.42,804.55,5042.6,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.702434163096234,0.309,False,BSE-1768200652914-200,original
2026-01-12 12:23:25,2026-01-12 12:25:28,BSE,BSE_AUTO_0005,SENSEX2611582800CE,CE,BUY,20,543.02,616.9,1477.6,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.7067585583532847,0.309,False,BSE-1768200805513-206,original
2026-01-12 12:25:10,2026-01-12 12:26:16,NSE,NSE_AUTO_0004,NIFTY26JAN25550CE,CE,BUY,65,264.92,290.4,1656.2,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.95,0.309,False,NSE-1768200907060-221,original
2026-01-12 12:25:31,2026-01-12 14:47:00,BSE,BSE_AUTO_0006,SENSEX2611582900CE,CE,BUY,20,854.85,963.65,2176.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.95,0.309,False,BSE-1768200931239-211,target_stop
2026-01-12 12:25:36,2026-01-12 14:47:00,BSE,BSE_AUTO_0007,SENSEX2611582900CE,CE,BUY,20,854.85,963.65,2176.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.95,0.309,False,BSE-1768200936497-212,target_stop
2026-01-12 12:25:41,2026-01-12 14:47:00,BSE,BSE_AUTO_0008,SENSEX2611582900CE,CE,BUY,20,854.85,963.65,2176.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.95,0.309,False,BSE-1768200941885-213,target_stop
2026-01-12 12:26:21,2026-01-12 17:04:00,BSE,BSE_AUTO_0009,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768200981580-214,target_stop
2026-01-12 12:26:30,2026-01-12 12:32:11,NSE,NSE_AUTO_0005,NIFTY26JAN25600CE,CE,BUY,65,259.42,285.8,1714.7,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.929499351978302,0.309,False,NSE-1768200989997-224,original
2026-01-12 12:26:32,2026-01-12 17:04:00,BSE,BSE_AUTO_0010,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9496648378303186,0.309,False,BSE-1768200992914-216,target_stop
2026-01-12 12:26:47,2026-01-12 17:04:00,BSE,BSE_AUTO_0011,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201007783-217,target_stop
2026-01-12 12:27:37,2026-01-12 17:04:00,BSE,BSE_AUTO_0012,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.947811417037378,0.309,False,BSE-1768201057869-218,target_stop
2026-01-12 12:27:40,2026-01-12 17:04:00,BSE,BSE_AUTO_0013,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9363577400482368,0.309,False,BSE-1768201060856-219,target_stop
2026-01-12 12:27:50,2026-01-12 17:04:00,BSE,BSE_AUTO_0014,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201070227-220,target_stop
2026-01-12 12:27:59,2026-01-12 17:04:00,BSE,BSE_AUTO_0015,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201079896-221,target_stop
2026-01-12 12:28:38,2026-01-12 17:04:00,BSE,BSE_AUTO_0016,SENSEX2611583000CE,CE,BUY,20,849.6,381.4,-9364.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201118418-222,target_stop
2026-01-12 12:29:17,2026-01-12 17:04:00,BSE,BSE_AUTO_0017,SENSEX2611583100CE,CE,BUY,20,846.25,330.95,-10306.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201157048-223,target_stop
2026-01-12 12:29:20,2026-01-12 17:04:00,BSE,BSE_AUTO_0018,SENSEX2611583100CE,CE,BUY,20,846.25,330.95,-10306.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201159997-224,target_stop
2026-01-12 12:29:52,2026-01-12 17:04:00,BSE,BSE_AUTO_0019,SENSEX2611583100CE,CE,BUY,20,846.25,330.95,-10306.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201192814-225,target_stop
2026-01-12 12:29:58,2026-01-12 17:04:00,BSE,BSE_AUTO_0020,SENSEX2611583100CE,CE,BUY,20,846.25,330.95,-10306.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201198362-227,target_stop
2026-01-12 12:30:10,2026-01-12 17:04:00,BSE,BSE_AUTO_0021,SENSEX2611583100CE,CE,BUY,20,846.25,330.95,-10306.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.95,0.309,False,BSE-1768201208257-228,target_stop
