entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id,pnl_source
2026-02-03 09:59:30,2026-02-03 14:58:33,BSE,BSE_AUTO_0001,SENSEX2620583500CE,CE,BUY,20,685.6,644.3,1130.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.7086380949960238,0.309,False,BSE-1770092970251-76,original
2026-02-03 10:04:37,2026-02-03 15:02:46,BSE,BSE_AUTO_0002,SENSEX2620583500CE,CE,BUY,20,730.8000000000001,490.0,-1133.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.701986604800812,0.309,False,BSE-1770093277907-128,original
2026-02-03 10:07:16,2026-02-03 15:02:51,BSE,BSE_AUTO_0003,SENSEX2620583400CE,CE,BUY,20,662.75,504.6,-1389.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7030604009146637,0.309,False,BSE-1770093436471-154,original
2026-02-03 10:09:12,2026-02-03 15:02:56,BSE,BSE_AUTO_0004,SENSEX2620583400CE,CE,BUY,20,720.9,490.35,-1858.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7086184864227044,0.309,False,BSE-1770093550214-173,original
2026-02-03 10:13:01,2026-02-03 15:03:11,BSE,BSE_AUTO_0005,SENSEX2620583400CE,CE,BUY,20,687.5500000000001,461.3,-2480.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7087023361823636,0.309,False,BSE-1770093781035-212,original
2026-02-03 10:20:23,2026-02-03 15:03:16,BSE,BSE_AUTO_0006,SENSEX2620583600CE,CE,BUY,20,742.1,459.7,-2038.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9139252218075664,0.2163,False,BSE-1770094223482-285,original
2026-02-03 10:26:11,2026-02-03 15:03:26,BSE,BSE_AUTO_0007,SENSEX2620583700CE,CE,BUY,20,721.7,470.2,-1546.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8527503605556757,0.309,False,BSE-1770094571126-337,original
2026-02-03 10:31:21,2026-02-03 15:03:37,BSE,BSE_AUTO_0008,SENSEX2620584200PE,PE,BUY,20,766.1999999999999,489.4,-1589.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7974719001165284,0.309,False,BSE-1770094881085-376,original
2026-02-03 10:32:19,2026-02-03 15:03:42,BSE,BSE_AUTO_0009,SENSEX2620583700CE,CE,BUY,20,695.4,482.35,-1832.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8225356065331677,0.309,False,BSE-1770094939613-384,original
2026-02-03 10:34:43,2026-02-03 15:03:53,BSE,BSE_AUTO_0010,SENSEX2620583700CE,CE,BUY,20,665.6,477.55,-2056.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.817389088532765,0.309,False,BSE-1770095083459-395,original
2026-02-03 10:34:53,2026-02-03 15:04:10,BSE,BSE_AUTO_0011,SENSEX2620583700CE,CE,BUY,20,675.65,471.9,-2023.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.836571872982081,0.309,False,BSE-1770095093718-396,original
2026-02-03 10:35:10,2026-02-03 15:04:10,BSE,BSE_AUTO_0012,SENSEX2620583700CE,CE,BUY,20,676.75,463.65,-2065.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8359354049607656,0.309,False,BSE-1770095105282-397,original
2026-02-03 10:35:13,2026-02-03 15:04:20,BSE,BSE_AUTO_0013,SENSEX2620583700CE,CE,BUY,20,694.0,460.2,-2298.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8266433976089432,0.309,False,BSE-1770095113349-398,original
2026-02-03 10:35:25,2026-02-03 15:04:31,BSE,BSE_AUTO_0014,SENSEX2620583700CE,CE,BUY,20,694.6,462.1,-2257.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8180078811762311,0.309,False,BSE-1770095125814-399,original
2026-02-03 10:35:35,2026-02-03 15:04:46,BSE,BSE_AUTO_0015,SENSEX2620583700CE,CE,BUY,20,691.15,462.55,-2151.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8223699789999331,0.309,False,BSE-1770095135534-400,original
2026-02-03 10:35:41,2026-02-03 15:05:10,BSE,BSE_AUTO_0016,SENSEX2620583700CE,CE,BUY,20,685.5500000000001,467.2,-1968.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8224132269172065,0.309,False,BSE-1770095141787-401,original
