entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id,pnl_source
2026-02-06 09:17:34,2026-02-06 09:18:14,BSE,BSE_AUTO_0003,SENSEX2621283000CE,CE,BUY,20,677.75,729.9,1043.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.8829978704452515,0.309,False,BSE-1770349654398-113,original
2026-02-06 09:18:14,2026-02-06 09:19:44,BSE,BSE_AUTO_0004,SENSEX2621283100CE,CE,BUY,20,666.0,613.55,-1049.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8367003798484802,0.309,False,BSE-1770349694534-121,original
2026-02-06 09:19:44,2026-02-06 09:25:44,BSE,BSE_AUTO_0005,SENSEX2621283100CE,CE,BUY,20,613.65,562.0,-1033.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7389310598373413,0.309,False,BSE-1770349784806-139,original
2026-02-06 09:20:20,2026-02-06 14:45:03,NSE,NSE_AUTO_0003,NIFTY2621025500CE,CE,BUY,65,226.5,182.55,-2856.75,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7332930760783254,0.309,False,NSE-1770349820955-126,target_stop
2026-02-06 09:24:49,2026-02-06 09:31:53,BSE,BSE_AUTO_0006,SENSEX2621283000CE,CE,BUY,20,638.9,584.6,-1086.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8930741548538208,0.309,False,BSE-1770350089518-199,original
2026-02-06 09:29:53,2026-02-06 09:38:13,BSE,BSE_AUTO_0007,SENSEX2621282900CE,CE,BUY,20,679.9,618.9,-1220.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8836970925331116,0.309,False,BSE-1770350393036-259,original
2026-02-06 09:31:12,2026-02-06 14:45:03,NSE,NSE_AUTO_0004,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9655970393189612,0.2163,False,NSE-1770350471573-237,target_stop
2026-02-06 09:34:55,2026-02-06 09:43:49,BSE,BSE_AUTO_0008,SENSEX2621282900CE,CE,BUY,20,653.85,601.25,-1052.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.925156831741333,0.2163,False,BSE-1770350695977-319,original
2026-02-06 09:36:16,2026-02-06 14:47:01,NSE,NSE_AUTO_0005,NIFTY2621025650PE,PE,BUY,65,132.3,159.3,1755.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.8680609940650934,0.309,False,NSE-1770350776827-287,target_stop
2026-02-06 09:42:20,2026-02-06 09:55:29,BSE,BSE_AUTO_0009,SENSEX2621282900CE,CE,BUY,20,633.1,645.05,239.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.6715556383132935,0.309,False,BSE-1770351140812-380,original
2026-02-06 09:43:53,2026-02-06 14:47:01,NSE,NSE_AUTO_0006,NIFTY2621025650PE,PE,BUY,65,132.3,159.3,1755.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.8232383190374911,0.309,False,NSE-1770351233110-339,target_stop
2026-02-06 09:48:59,2026-02-06 09:50:00,BSE,BSE_AUTO_0010,SENSEX2621282800CE,CE,BUY,20,669.7,724.15,1089.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6690832376480103,0.309,False,BSE-1770351539179-442,original
2026-02-06 09:50:20,2026-02-06 14:47:01,NSE,NSE_AUTO_0007,NIFTY2621025650PE,PE,BUY,65,132.3,159.3,1755.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.95,0.2163,False,NSE-1770351620342-391,target_stop
2026-02-06 09:54:10,2026-02-06 14:45:03,NSE,NSE_AUTO_0008,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7982146097662496,0.309,False,NSE-1770351841793-424,target_stop
2026-02-06 09:55:12,2026-02-06 09:55:29,BSE,BSE_AUTO_0011,SENSEX2621282900CE,CE,BUY,20,652.0500000000001,645.05,-140.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.7307425379753113,0.309,False,BSE-1770351912048-502,original
2026-02-06 09:55:51,2026-02-06 09:55:57,BSE,BSE_AUTO_0012,SENSEX2621282900CE,CE,BUY,20,642.9,640.8,-42.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.7144442439079285,0.309,False,BSE-1770351951535-507,original
2026-02-06 09:56:51,2026-02-06 09:57:40,BSE,BSE_AUTO_0013,SENSEX2621282900CE,CE,BUY,20,649.65,654.0,87.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.740222716331482,0.309,False,BSE-1770352011790-515,original
2026-02-06 09:58:09,2026-02-06 09:58:14,BSE,BSE_AUTO_0014,SENSEX2621282900CE,CE,BUY,20,647.45,646.8,-13.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.6895126342773438,0.309,False,BSE-1770352083850-525,original
2026-02-06 09:58:20,2026-02-06 09:58:40,BSE,BSE_AUTO_0015,SENSEX2621282900CE,CE,BUY,20,648.1,645.2,-58.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.6625802159309387,0.309,False,BSE-1770352100330-528,original
2026-02-06 09:58:45,2026-02-06 09:58:52,BSE,BSE_AUTO_0016,SENSEX2621282900CE,CE,BUY,20,645.3000000000001,645.2,-2.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.707570219039917,0.309,False,BSE-1770352125243-532,original
2026-02-06 09:59:09,2026-02-06 09:59:09,BSE,BSE_AUTO_0017,SENSEX2621282900CE,CE,BUY,20,645.3000000000001,645.2,-2.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.6579296231269837,0.309,False,BSE-1770352144738-535,original
2026-02-06 09:59:14,2026-02-06 09:59:29,BSE,BSE_AUTO_0018,SENSEX2621282900CE,CE,BUY,20,643.3000000000001,643.15,-3.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.6788136005401612,0.309,False,BSE-1770352154652-537,original
2026-02-06 09:59:42,2026-02-06 10:02:51,BSE,BSE_AUTO_0019,SENSEX2621282900CE,CE,BUY,20,642.15,589.55,-1052.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6888152599334717,0.309,False,BSE-1770352182738-539,original
2026-02-06 10:01:19,2026-02-06 14:45:03,NSE,NSE_AUTO_0009,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.928892210954324,0.2163,False,NSE-1770352279377-476,target_stop
2026-02-06 10:03:09,2026-02-06 10:03:31,BSE,BSE_AUTO_0020,SENSEX2621282900CE,CE,BUY,20,619.2,567.75,-1029.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9141102075576782,0.2163,False,BSE-1770352382662-569,original
2026-02-06 10:03:33,2026-02-06 10:03:36,BSE,BSE_AUTO_0021,SENSEX2621282900CE,CE,BUY,20,620.2,565.15,-1101.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8948315024375916,0.309,False,BSE-1770352413101-574,original
2026-02-06 10:03:40,2026-02-06 10:03:41,BSE,BSE_AUTO_0022,SENSEX2621282900CE,CE,BUY,20,617.35,562.4,-1099.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.918861472606659,0.2163,False,BSE-1770352420079-575,original
2026-02-06 10:03:49,2026-02-06 10:03:51,BSE,BSE_AUTO_0023,SENSEX2621282900CE,CE,BUY,20,617.85,563.85,-1080.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8939110279083252,0.309,False,BSE-1770352429289-576,original
2026-02-06 10:03:57,2026-02-06 10:07:13,BSE,BSE_AUTO_0024,SENSEX2621282900CE,CE,BUY,20,619.0500000000001,565.25,-1076.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8915725588798523,0.309,False,BSE-1770352437877-577,original
2026-02-06 10:04:47,2026-02-06 14:45:03,NSE,NSE_AUTO_0010,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7819380162933346,0.309,False,NSE-1770352487889-502,target_stop
2026-02-06 10:06:14,2026-02-06 14:45:03,NSE,NSE_AUTO_0011,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.839960068037299,0.309,False,NSE-1770352574448-514,target_stop
2026-02-06 10:07:18,2026-02-06 10:11:29,BSE,BSE_AUTO_0025,SENSEX2621282800CE,CE,BUY,20,670.0500000000001,614.9,-1103.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8265607357025146,0.309,False,BSE-1770352638301-608,original
2026-02-06 10:08:40,2026-02-06 14:47:01,NSE,NSE_AUTO_0012,NIFTY2621025650PE,PE,BUY,65,132.3,159.3,1755.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.7022556035713826,0.309,False,NSE-1770352720198-535,target_stop
2026-02-06 10:11:01,2026-02-06 14:45:03,NSE,NSE_AUTO_0013,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7286356381976729,0.309,False,NSE-1770352861788-552,target_stop
2026-02-06 10:11:32,2026-02-06 10:11:39,BSE,BSE_AUTO_0026,SENSEX2621282900CE,CE,BUY,20,606.95,555.15,-1036.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6296524405479431,0.309,False,BSE-1770352892336-645,original
2026-02-06 10:11:42,2026-02-06 10:11:44,BSE,BSE_AUTO_0027,SENSEX2621282900CE,CE,BUY,20,607.0,556.0,-1020.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6820079684257507,0.309,False,BSE-1770352902624-646,original
2026-02-06 10:11:47,2026-02-06 10:11:49,BSE,BSE_AUTO_0028,SENSEX2621282800CE,CE,BUY,20,668.95,605.75,-1264.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7897314429283142,0.309,False,BSE-1770352907189-647,original
2026-02-06 10:11:51,2026-02-06 10:11:54,BSE,BSE_AUTO_0029,SENSEX2621282800CE,CE,BUY,20,671.2,604.35,-1337.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7726401090621948,0.309,False,BSE-1770352911063-648,original
2026-02-06 10:11:53,2026-02-06 14:45:03,NSE,NSE_AUTO_0014,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7081346236901194,0.309,False,NSE-1770352913487-558,target_stop
2026-02-06 10:11:54,2026-02-06 10:11:59,BSE,BSE_AUTO_0030,SENSEX2621282900CE,CE,BUY,20,609.5,540.2,-1386.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6307392120361328,0.309,False,BSE-1770352914711-649,original
2026-02-06 10:11:59,2026-02-06 14:45:03,NSE,NSE_AUTO_0015,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7911272550525358,0.309,False,NSE-1770352919428-559,target_stop
2026-02-06 10:12:00,2026-02-06 10:12:09,BSE,BSE_AUTO_0031,SENSEX2621282900CE,CE,BUY,20,605.1,540.2,-1298.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6319015026092529,0.309,False,BSE-1770352920728-650,original
2026-02-06 10:12:09,2026-02-06 10:12:10,BSE,BSE_AUTO_0032,SENSEX2621282900CE,CE,BUY,20,606.5,546.15,-1207.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.651300847530365,0.309,False,BSE-1770352925304-651,original
2026-02-06 10:12:12,2026-02-06 10:12:20,BSE,BSE_AUTO_0033,SENSEX2621282800CE,CE,BUY,20,649.85,599.35,-1010.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7669201493263245,0.309,False,BSE-1770352932365-652,original
2026-02-06 10:12:25,2026-02-06 10:12:25,BSE,BSE_AUTO_0034,SENSEX2621282800CE,CE,BUY,20,648.45,593.85,-1092.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7779761552810669,0.309,False,BSE-1770352945388-654,original
2026-02-06 10:12:32,2026-02-06 10:16:16,BSE,BSE_AUTO_0035,SENSEX2621282800CE,CE,BUY,20,648.45,666.2,355.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.8054282069206238,0.309,False,BSE-1770352952380-655,original
2026-02-06 10:13:12,2026-02-06 14:45:03,NSE,NSE_AUTO_0016,NIFTY2621025400CE,CE,BUY,65,301.1,259.45,-2707.25,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7131698519092153,0.309,False,NSE-1770352992555-569,target_stop
2026-02-06 10:15:43,2026-02-06 14:47:01,NSE,NSE_AUTO_0017,NIFTY2621025650PE,PE,BUY,65,132.3,159.3,1755.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.8724815418156728,0.309,False,NSE-1770353143073-585,target_stop
2026-02-06 10:16:31,2026-02-06 10:16:31,BSE,BSE_AUTO_0036,SENSEX2621283300PE,PE,BUY,20,549.6999999999999,601.5,1036.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6403536140918732,0.309,False,BSE-1770353191534-687,original
2026-02-06 10:16:37,2026-02-06 10:16:41,BSE,BSE_AUTO_0037,SENSEX2621283300PE,PE,BUY,20,548.6999999999999,607.35,1173.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6716392278671265,0.309,False,BSE-1770353197637-688,original
2026-02-06 10:16:50,2026-02-06 10:16:51,BSE,BSE_AUTO_0038,SENSEX2621283300PE,PE,BUY,20,545.55,603.7,1163.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6455340325832367,0.309,False,BSE-1770353210068-689,original
2026-02-06 10:16:56,2026-02-06 10:17:10,BSE,BSE_AUTO_0039,SENSEX2621282800CE,CE,BUY,20,658.2,652.4,-116.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.6840197443962097,0.309,False,BSE-1770353216458-690,original
2026-02-06 10:17:10,2026-02-06 10:30:12,BSE,BSE_AUTO_0040,SENSEX2621282800CE,CE,BUY,20,642.15,578.7,-1269.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6270487308502197,0.309,False,BSE-1770353229039-693,original
2026-02-06 10:19:35,2026-02-06 14:45:03,NSE,NSE_AUTO_0018,NIFTY2621025450CE,CE,BUY,65,262.5,216.3,-3003.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.745539403027273,0.309,False,NSE-1770353375908-617,target_stop
2026-02-06 10:22:43,2026-02-06 10:22:48,BSE,BSE_AUTO_0041,SENSEX2621282800CE,CE,BUY,20,624.75,675.35,1012.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.8760809898376465,0.309,False,BSE-1770353563694-735,original
2026-02-06 10:25:33,2026-02-06 14:45:03,NSE,NSE_AUTO_0019,NIFTY2621025400CE,CE,BUY,65,301.1,259.45,-2707.25,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.7284412751849073,0.309,False,NSE-1770353733783-646,target_stop
2026-02-06 10:27:55,2026-02-06 10:30:28,BSE,BSE_AUTO_0042,SENSEX2621282800CE,CE,BUY,20,613.75,672.05,1166.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6079260110855103,0.309,False,BSE-1770353874973-761,original
2026-02-06 10:31:03,2026-02-06 14:47:01,NSE,NSE_AUTO_0020,NIFTY2621025650PE,PE,BUY,65,132.3,159.3,1755.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.8104870485721484,0.309,False,NSE-1770354063036-675,target_stop
