entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id,pnl_source
2025-12-31 09:22:43,2025-12-31 09:25:52,BSE,BSE_AUTO_0001,SENSEX2610184700CE,CE,BUY,20,350.575,300.0,-1011.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8150616417418601,0.309,False,BSE-1767153163820-19,original
2025-12-31 09:26:11,2025-12-31 09:26:15,BSE,BSE_AUTO_0002,SENSEX2610184700CE,CE,BUY,20,347.125,295.75,-1027.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7297150274077416,0.309,False,BSE-1767153371306-32,original
2025-12-31 09:26:22,2025-12-31 09:26:38,BSE,BSE_AUTO_0003,SENSEX2610184700CE,CE,BUY,20,345.675,291.2,-1089.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7562549919043313,0.309,False,BSE-1767153382894-33,original
2025-12-31 09:26:57,2025-12-31 09:27:01,BSE,BSE_AUTO_0004,SENSEX2610184700CE,CE,BUY,20,348.52500000000003,293.35,-1103.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7109615013642783,0.309,False,BSE-1767153417136-35,original
2025-12-31 09:27:10,2025-12-31 09:27:12,BSE,BSE_AUTO_0005,SENSEX2610184700CE,CE,BUY,20,348.725,285.55,-1263.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6652517333312862,0.309,False,BSE-1767153430471-36,original
2025-12-31 09:27:23,2025-12-31 09:37:33,BSE,BSE_AUTO_0006,SENSEX2610184700CE,CE,BUY,20,340.77500000000003,288.15,-1052.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6679593043592931,0.309,False,BSE-1767153443886-37,original
2025-12-31 09:37:58,2025-12-31 09:39:55,BSE,BSE_AUTO_0007,SENSEX2610184600CE,CE,BUY,20,367.125,417.75,1012.5,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9321566999598242,0.309,False,BSE-1767154078410-81,original
2025-12-31 09:39:58,2025-12-31 09:43:44,BSE,BSE_AUTO_0008,SENSEX2610184700CE,CE,BUY,20,340.02500000000003,284.0,-1120.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6976492759404419,0.309,False,BSE-1767154198325-86,original
2025-12-31 09:45:33,2025-12-31 09:45:33,BSE,BSE_AUTO_0009,SENSEX2610184700CE,CE,BUY,20,341.375,265.0,-1527.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.7932787022252764,0.309,False,BSE-1767154532964-105,original
2025-12-31 09:48:00,2025-12-31 09:55:54,BSE,BSE_AUTO_0010,SENSEX2610184600CE,CE,BUY,20,379.475,328.6,-1017.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8202644067318567,0.309,False,BSE-1767154680628-113,original
2025-12-31 09:53:20,2025-12-31 10:00:55,BSE,BSE_AUTO_0011,SENSEX2610184600CE,CE,BUY,20,376.725,321.7,-1100.5,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9257580159261798,0.309,False,BSE-1767155000289-134,original
2025-12-31 09:58:40,2025-12-31 10:31:32,BSE,BSE_AUTO_0012,SENSEX2610184500CE,CE,BUY,20,421.375,478.5,1142.5,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.8856017779627107,0.309,False,BSE-1767155320578-144,original
2025-12-31 10:03:52,2025-12-31 10:32:52,BSE,BSE_AUTO_0013,SENSEX2610184600CE,CE,BUY,20,356.875,409.1,1044.5,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.7940155319473031,0.309,False,BSE-1767155632282-167,original
