entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id
2025-12-02 09:39:28,2025-12-02 20:09:55,BSE,BSE_AUTO_0001,SENSEX25D0485200CE,CE,BUY,50,690.1,560.1,0.0,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.998207392325298,0.309,False,BSE-1764648568325-1
2025-12-02 09:39:35,2025-12-02 14:36:42,BSE,BSE_AUTO_0002,SENSEX25D0485200CE,CE,BUY,50,498.55,493.1,-550.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9976553150892358,0.309,False,BSE-1764648575154-3
2025-12-02 09:41:54,2025-12-02 20:09:55,NSE,NSE_AUTO_0001,NIFTY25DEC26100PE,PE,SELL,50,223.1,387.65,0.0,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.653817751452041,0.309,False,NSE-1764648714912-31
2025-12-02 09:42:01,2025-12-02 14:36:42,BSE,BSE_AUTO_0003,SENSEX25D0485100CE,CE,BUY,50,540.15,432.05,-531.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9979499503602314,0.309,False,BSE-1764648721211-30
2025-12-02 09:44:38,2025-12-02 14:36:42,BSE,BSE_AUTO_0004,SENSEX25D0485100CE,CE,BUY,50,514.0,432.05,-514.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.996763889041091,0.309,False,BSE-1764648878096-59
2025-12-02 09:47:00,2025-12-02 20:09:54,NSE,NSE_AUTO_0002,NIFTY25DEC26100PE,PE,SELL,50,228.05,217.65,0.0,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.6031968974075332,0.309,False,NSE-1764649020425-92
2025-12-02 09:49:40,2025-12-02 15:11:01,BSE,BSE_AUTO_0005,SENSEX25D0485100CE,CE,BUY,50,499.1,519.0,518.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9962196737685416,0.309,False,BSE-1764649180935-115
2025-12-02 09:52:00,2025-12-02 20:09:55,NSE,NSE_AUTO_0003,NIFTY25DEC26050CE,CE,BUY,50,410.0,386.45,0.0,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.9515508036540804,0.309,False,NSE-1764649320954-152
2025-12-02 09:54:43,2025-12-02 14:50:22,BSE,BSE_AUTO_0006,SENSEX25D0485100CE,CE,BUY,50,503.95,504.0,507.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9970934079069528,0.309,False,BSE-1764649483911-171
2025-12-02 09:59:47,2025-12-02 15:02:59,BSE,BSE_AUTO_0007,SENSEX25D0485100CE,CE,BUY,50,501.45,509.9,503.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.997050206704834,0.309,False,BSE-1764649786968-227
