entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id
2025-12-04 09:55:58,2025-12-04 10:00:58,BSE,BSE_AUTO_0007,SENSEX25D0485100CE,CE,BUY,20,240.05,235.3,-95.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9614534326056104,0.309,False,BSE-1764822358179-320
2025-12-04 10:00:58,2025-12-04 10:20:00,BSE,BSE_AUTO_0008,SENSEX25D0485500PE,PE,BUY,20,284.45,233.35,-1022.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.999849631419642,0.309,False,BSE-1764822658615-370
2025-12-04 10:05:59,2025-12-04 10:07:41,BSE,BSE_AUTO_0009,SENSEX25D0485400PE,PE,BUY,20,232.65,181.7,-1019.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.955795506447613,0.309,False,BSE-1764822959337-420
2025-12-04 10:10:59,2025-12-04 10:20:00,BSE,BSE_AUTO_0010,SENSEX25D0485500PE,PE,BUY,20,286.4,233.35,-1061.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9998086523816392,0.309,False,BSE-1764823259895-470
2025-12-04 10:16:00,2025-12-04 10:21:00,BSE,BSE_AUTO_0011,SENSEX25D0485500PE,PE,BUY,20,248.05,240.85,-144.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9995517461188258,0.309,False,BSE-1764823560375-520
2025-12-04 10:21:00,2025-12-04 10:26:01,BSE,BSE_AUTO_0012,SENSEX25D0485100CE,CE,BUY,20,267.6,295.55,559.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.8306504748315083,0.309,False,BSE-1764823860947-570
2025-12-04 10:26:01,2025-12-04 10:30:08,BSE,BSE_AUTO_0013,SENSEX25D0485500PE,PE,BUY,20,217.25,166.5,-1015.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.999459939366914,0.309,False,BSE-1764824161765-620
2025-12-04 10:29:01,2025-12-04 11:42:10,NSE,NSE_AUTO_0005,NIFTY25DEC26050PE,PE,BUY,75,197.8,211.9,1057.5,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9950165323894016,0.309,False,NSE-1764824341907-650
2025-12-04 10:30:08,2025-12-04 10:35:09,BSE,BSE_AUTO_0014,SENSEX25D0485600PE,PE,BUY,20,230.25,221.95,-166.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9318204421252088,0.309,False,BSE-1764824408503-661
2025-12-04 10:34:03,2025-12-04 11:42:10,NSE,NSE_AUTO_0006,NIFTY25DEC26100PE,PE,BUY,75,211.5,234.4,1717.5,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9970899386168212,0.309,False,NSE-1764824643264-700
2025-12-04 10:35:09,2025-12-04 10:45:11,BSE,BSE_AUTO_0015,SENSEX25D0485200CE,CE,BUY,20,303.05,306.9,77.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.69574800219352,0.309,False,BSE-1764824709663-711
2025-12-04 10:39:04,2025-12-04 11:42:10,NSE,NSE_AUTO_0007,NIFTY25DEC26100PE,PE,BUY,75,207.2,234.4,2040.0,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9848003420387073,0.309,False,NSE-1764824944623-750
2025-12-04 10:40:11,2025-12-04 10:45:11,BSE,BSE_AUTO_0016,SENSEX25D0485200CE,CE,BUY,20,299.3,306.9,152.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.832707905924062,0.309,False,BSE-1764825011013-761
2025-12-04 10:45:11,2025-12-04 10:50:15,BSE,BSE_AUTO_0017,SENSEX25D0485700PE,PE,BUY,20,286.85,296.25,188.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9578994231110028,0.309,False,BSE-1764825311949-811
2025-12-04 10:50:15,2025-12-04 11:18:50,BSE,BSE_AUTO_0018,SENSEX25D0485200CE,CE,BUY,20,291.85,238.35,-1070.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.970843381911984,0.309,False,BSE-1764825615237-862
2025-12-04 10:55:19,2025-12-04 11:24:03,BSE,BSE_AUTO_0019,SENSEX25D0485200CE,CE,BUY,20,275.3,221.0,-1086.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9995454304014516,0.309,False,BSE-1764825919295-913
2025-12-04 11:00:46,2025-12-04 11:30:29,BSE,BSE_AUTO_0020,SENSEX25D0485200CE,CE,BUY,20,270.0,217.15,-1057.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9726909339028812,0.309,False,BSE-1764826246773-968
2025-12-04 11:18:50,2025-12-04 11:38:35,BSE,BSE_AUTO_0021,SENSEX25D0485200CE,CE,BUY,20,238.35,183.15,-1104.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9982628066676948,0.309,False,BSE-1764827330615-1149
2025-12-04 11:24:03,2025-12-04 11:38:47,BSE,BSE_AUTO_0022,SENSEX25D0485200CE,CE,BUY,20,221.0,162.55,-1169.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.999963472782513,0.309,False,BSE-1764827643265-1201
2025-12-04 11:30:29,2025-12-04 11:38:41,BSE,BSE_AUTO_0023,SENSEX25D0485100CE,CE,BUY,20,295.35,244.8,-1011.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.998830825716768,0.309,False,BSE-1764828029255-1265
2025-12-04 11:38:41,2025-12-04 11:42:28,BSE,BSE_AUTO_0024,SENSEX25D0485100CE,CE,BUY,20,244.8,187.3,-1150.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9489418977900902,0.309,False,BSE-1764828521846-1347
2025-12-04 11:42:10,2025-12-04 12:45:45,NSE,NSE_AUTO_0008,NIFTY25DEC26050CE,CE,BUY,75,335.0,308.3,-2002.5,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.998421327235886,0.309,False,NSE-1764828730478-1382
2025-12-04 11:42:28,2025-12-04 12:07:39,BSE,BSE_AUTO_0025,SENSEX25D0485000CE,CE,BUY,20,262.55,312.7,1003.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9949435583633376,0.309,False,BSE-1764828748864-1385
2025-12-04 11:47:14,2025-12-04 13:00:57,NSE,NSE_AUTO_0009,NIFTY25DEC26050CE,CE,BUY,75,322.9,310.7,-915.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9194280839932828,0.309,False,NSE-1764829034608-1433
2025-12-04 11:47:32,2025-12-04 12:07:39,BSE,BSE_AUTO_0026,SENSEX25D0485000CE,CE,BUY,20,263.15,312.7,991.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9998181756194428,0.309,False,BSE-1764829052156-1436
2025-12-04 11:52:23,2025-12-04 12:52:38,NSE,NSE_AUTO_0010,NIFTY25DEC26000CE,CE,BUY,75,361.3,334.85,-1983.75,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9641535536333096,0.309,False,NSE-1764829343050-1485
2025-12-04 11:52:34,2025-12-04 12:07:33,BSE,BSE_AUTO_0027,SENSEX25D0485000CE,CE,BUY,20,253.65,308.75,1102.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.999510819263727,0.309,False,BSE-1764829354780-1487
2025-12-04 12:07:39,2025-12-04 12:10:21,BSE,BSE_AUTO_0028,SENSEX25D0485500PE,PE,BUY,20,247.9,305.75,1157.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6252221940074597,0.309,False,BSE-1764830259095-1638
2025-12-04 12:10:21,2025-12-04 12:15:27,BSE,BSE_AUTO_0029,SENSEX25D0485000CE,CE,BUY,20,255.15,254.0,-23.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.8767466445292877,0.309,False,BSE-1764830421463-1665
2025-12-04 12:15:27,2025-12-04 12:20:27,BSE,BSE_AUTO_0030,SENSEX25D0485400PE,PE,BUY,20,221.65,229.45,156.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9468071369217304,0.309,False,BSE-1764830727065-1716
2025-12-04 12:20:27,2025-12-04 12:45:27,BSE,BSE_AUTO_0031,SENSEX25D0485000CE,CE,BUY,20,241.2,186.4,-1096.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.6569789355223133,0.309,False,BSE-1764831027294-1766
2025-12-04 12:25:28,2025-12-04 12:45:27,BSE,BSE_AUTO_0032,SENSEX25D0485000CE,CE,BUY,20,243.0,186.4,-1132.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.984184745858761,0.309,False,BSE-1764831328285-1816
2025-12-04 12:30:28,2025-12-04 12:45:03,BSE,BSE_AUTO_0033,SENSEX25D0485000CE,CE,BUY,20,257.05,205.45,-1032.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9830857816428752,0.309,False,BSE-1764831628811-1866
2025-12-04 12:45:03,2025-12-04 12:52:32,BSE,BSE_AUTO_0034,SENSEX25D0485000CE,CE,BUY,20,205.45,150.8,-1093.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.999827431108015,0.309,False,BSE-1764832503738-2013
2025-12-04 12:49:56,2025-12-04 13:00:57,NSE,NSE_AUTO_0011,NIFTY25DEC26000CE,CE,BUY,75,337.0,344.0,525.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9569464833671268,0.309,False,NSE-1764832796502-2062
2025-12-04 12:50:08,2025-12-04 13:23:01,BSE,BSE_AUTO_0035,SENSEX25D0484900CE,CE,BUY,20,243.55,294.1,1011.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9999958706802746,0.309,False,BSE-1764832808258-2064
2025-12-04 12:55:08,2025-12-04 13:23:02,BSE,BSE_AUTO_0036,SENSEX25D0484900CE,CE,BUY,20,242.0,294.1,1042.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9996454080204032,0.309,False,BSE-1764833108336-2114
2025-12-04 13:00:08,2025-12-04 13:23:07,BSE,BSE_AUTO_0037,SENSEX25D0485000CE,CE,BUY,20,176.8,215.0,764.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9861606013710754,0.309,False,BSE-1764833408732-2164
2025-12-04 13:00:57,2025-12-04 15:00:30,NSE,NSE_AUTO_0012,NIFTY25DEC26000PE,PE,BUY,75,205.0,180.0,-1875.0,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9616246625666652,0.309,False,NSE-1764833457114-2172
2025-12-04 13:05:57,2025-12-04 15:00:42,NSE,NSE_AUTO_0013,NIFTY25DEC26000PE,PE,BUY,75,204.3,179.2,-1882.5,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9810743090487868,0.309,False,NSE-1764833757694-2222
2025-12-04 13:14:24,2025-12-04 15:01:23,NSE,NSE_AUTO_0014,NIFTY25DEC26000PE,PE,BUY,75,203.2,178.15,-1878.75,Auto-lightgbm-LimitChase,Stop Loss (-25),CLOSED,0.9569524491036816,0.309,False,NSE-1764834264368-2306
2025-12-04 13:23:07,2025-12-04 13:34:20,BSE,BSE_AUTO_0038,SENSEX25D0485400PE,PE,BUY,20,243.65,269.15,510.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.922181496322566,0.309,False,BSE-1764834787828-2393
2025-12-04 13:28:08,2025-12-04 13:34:20,BSE,BSE_AUTO_0039,SENSEX25D0485400PE,PE,BUY,20,218.95,269.15,1004.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9791625361819326,0.309,False,BSE-1764835088165-2443
2025-12-04 13:34:20,2025-12-04 13:36:03,BSE,BSE_AUTO_0040,SENSEX25D0484900CE,CE,BUY,20,264.70000000000005,210.2,-1090.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8696474218701749,0.309,False,BSE-1764835460877-2505
2025-12-04 13:36:03,2025-12-04 13:41:41,BSE,BSE_AUTO_0041,SENSEX25D0484900CE,CE,BUY,20,210.2,159.15,-1021.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.999984796179758,0.309,False,BSE-1764835563236-2522
2025-12-04 13:41:05,2025-12-04 14:07:51,BSE,BSE_AUTO_0042,SENSEX25D0484900CE,CE,BUY,20,185.6,224.75,783.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9999886409749036,0.309,False,BSE-1764835865109-2572
2025-12-04 13:46:06,2025-12-04 14:07:21,BSE,BSE_AUTO_0043,SENSEX25D0484800CE,CE,BUY,20,256.6,315.85,1185.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9998220013992688,0.309,False,BSE-1764836166931-2622
2025-12-04 13:51:08,2025-12-04 14:07:51,BSE,BSE_AUTO_0044,SENSEX25D0484900CE,CE,BUY,20,184.8,224.75,799.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.982888103591442,0.309,False,BSE-1764836468735-2672
2025-12-04 14:07:51,2025-12-04 14:10:40,BSE,BSE_AUTO_0045,SENSEX25D0485300PE,PE,BUY,20,200.4,150.3,-1002.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9707298995393124,0.309,False,BSE-1764837471835-2838
2025-12-04 14:10:41,2025-12-04 14:16:18,BSE,BSE_AUTO_0046,SENSEX25D0485400PE,PE,BUY,20,231.3,281.5,1004.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.69871549356204,0.309,False,BSE-1764837640945-2866
2025-12-04 14:15:42,2025-12-04 14:21:32,BSE,BSE_AUTO_0047,SENSEX25D0485300PE,PE,BUY,20,166.85,219.3,1049.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.8846311505537121,0.309,False,BSE-1764837942677-2916
2025-12-04 14:20:44,2025-12-04 14:25:44,BSE,BSE_AUTO_0048,SENSEX25D0485300PE,PE,BUY,20,183.7,175.8,-158.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.7229382832314835,0.309,False,BSE-1764838244308-2966
2025-12-04 14:25:44,2025-12-04 14:30:08,BSE,BSE_AUTO_0049,SENSEX25D0484900CE,CE,BUY,20,244.0,298.45,1089.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9991466682803758,0.309,False,BSE-1764838544793-3016
2025-12-04 14:30:08,2025-12-04 14:36:02,BSE,BSE_AUTO_0050,SENSEX25D0485000CE,CE,BUY,20,203.55,152.85,-1014.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.8832132345768671,0.309,False,BSE-1764838808903-3060
2025-12-04 14:35:14,2025-12-04 14:40:19,BSE,BSE_AUTO_0051,SENSEX25D0485000CE,CE,BUY,20,177.5,192.8,306.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.999906239813391,0.309,False,BSE-1764839114283-3111
2025-12-04 14:40:19,2025-12-04 14:45:22,BSE,BSE_AUTO_0052,SENSEX25D0485400PE,PE,BUY,20,216.15,246.5,607.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.7802189114126749,0.309,False,BSE-1764839419651-3162
2025-12-04 14:45:22,2025-12-04 14:52:44,BSE,BSE_AUTO_0053,SENSEX25D0485000CE,CE,BUY,20,163.95,223.9,1199.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.6486850388929101,0.309,False,BSE-1764839722570-3214
2025-12-04 14:50:23,2025-12-04 14:52:45,BSE,BSE_AUTO_0054,SENSEX25D0485000CE,CE,BUY,20,165.6,223.9,1166.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.999991527128348,0.309,False,BSE-1764840023581-3265
2025-12-04 14:52:45,2025-12-04 14:56:59,BSE,BSE_AUTO_0055,SENSEX25D0485000CE,CE,BUY,20,223.9,284.65,1215.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.999797439283906,0.309,False,BSE-1764840165097-3289
2025-12-04 14:56:59,2025-12-04 15:01:18,BSE,BSE_AUTO_0056,SENSEX25D0485100CE,CE,BUY,20,186.2,236.3,1002.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9899398502983472,0.309,False,BSE-1764840419245-3332
2025-12-04 15:00:42,2025-12-04 15:10:48,NSE,NSE_AUTO_0015,NIFTY25DEC26050PE,PE,BUY,75,198.95,201.25,172.5,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.7242970799491797,0.309,False,NSE-1764840642552-3370
2025-12-04 15:01:19,2025-12-04 15:06:19,BSE,BSE_AUTO_0057,SENSEX25D0485100CE,CE,BUY,20,236.3,231.65,-93.0,Auto-lightgbm-LimitChase,Signal Flip (BUY → SELL),CLOSED,0.9629302961351612,0.309,False,BSE-1764840679059-3376
2025-12-04 15:05:43,2025-12-04 15:10:48,NSE,NSE_AUTO_0016,NIFTY25DEC26050PE,PE,BUY,75,197.9,201.25,251.25,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.7995732563850008,0.309,False,NSE-1764840943783-3421
2025-12-04 15:06:19,2025-12-04 15:16:26,BSE,BSE_AUTO_0058,SENSEX25D0485500PE,PE,BUY,20,168.5,214.65,923.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.8334259934862177,0.309,False,BSE-1764840979788-3427
2025-12-04 15:10:48,2025-12-04 15:20:00,NSE,NSE_AUTO_0017,NIFTY25DEC26050CE,CE,BUY,75,339.4,340.25,63.75,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.979980778060884,0.309,False,NSE-1764841247992-3473
2025-12-04 15:11:23,2025-12-04 15:16:26,BSE,BSE_AUTO_0059,SENSEX25D0485500PE,PE,BUY,20,176.25,214.65,768.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9450467835273864,0.309,False,BSE-1764841283608-3479
2025-12-04 15:15:50,2025-12-04 15:20:00,NSE,NSE_AUTO_0018,NIFTY25DEC26050CE,CE,BUY,75,339.5,340.25,56.25,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.9993558602260544,0.309,False,NSE-1764841550484-3525
2025-12-04 15:16:26,2025-12-04 15:20:01,BSE,BSE_AUTO_0060,SENSEX25D0485100CE,CE,BUY,20,185.35,179.5,-117.0,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.9979090019397344,0.309,False,BSE-1764841586132-3531
