entry_timestamp,exit_timestamp,exchange,position_id,symbol,type,side,quantity,entry_price,exit_price,pnl,entry_reason,exit_reason,status,confidence,kelly_fraction,constraint_violation,signal_id
2025-12-05 09:20:44,2025-12-05 10:04:05,BSE,BSE_AUTO_0001,SENSEX25D1185500PE,PE,BUY,20,479.0,362.4,-2332.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9285170388688097,0.309,False,BSE-1764906644066-53
2025-12-05 09:20:47,2025-12-05 15:20:04,NSE,NSE_AUTO_0001,NIFTY25DEC26050CE,CE,BUY,75,343.6,318.85,-146.25,Auto-lightgbm-LimitChase,End of Day Exit (15:20 IST),CLOSED,0.9746140781382976,0.309,False,NSE-1764906647798-51
2025-12-05 09:25:48,2025-12-05 09:35:01,BSE,BSE_AUTO_0002,SENSEX25D1185500PE,PE,BUY,20,504.85,454.05,-1016.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9503819605224147,0.309,False,BSE-1764906948837-106
2025-12-05 09:25:50,2025-12-05 15:15:23,NSE,NSE_AUTO_0002,NIFTY25DEC26050CE,CE,BUY,75,339.55,188.5,270.0,Auto-lightgbm-LimitChase,Signal Flip (SELL → BUY),CLOSED,0.9743203888688632,0.309,False,NSE-1764906950697-101
2025-12-05 09:30:54,2025-12-05 15:00:12,NSE,NSE_AUTO_0003,NIFTY25DEC26050CE,CE,BUY,75,334.25,351.0,1878.75,Auto-lightgbm-LimitChase,Target Hit (+25),CLOSED,0.9894358042283088,0.309,False,NSE-1764907254082-151
2025-12-05 09:30:54,2025-12-05 09:47:46,BSE,BSE_AUTO_0003,SENSEX25D1185400PE,PE,BUY,20,447.95,396.0,-1039.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9963020966487192,0.309,False,BSE-1764907254150-159
2025-12-05 09:35:59,2025-12-05 10:04:05,BSE,BSE_AUTO_0004,SENSEX25D1185500PE,PE,BUY,20,469.3,362.4,-2138.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9946111973880768,0.309,False,BSE-1764907559060-212
2025-12-05 09:47:46,2025-12-05 09:57:46,BSE,BSE_AUTO_0005,SENSEX25D1185500PE,PE,BUY,20,447.1,504.65,1151.0,Auto-lightgbm-LimitChase,Target Hit (+50),CLOSED,0.9988423994376172,0.309,False,BSE-1764908266185-335
2025-12-05 09:57:52,2025-12-05 10:03:59,BSE,BSE_AUTO_0006,SENSEX25D1185400PE,PE,BUY,20,440.0,385.75,-1085.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9860227409534416,0.309,False,BSE-1764908872131-440
2025-12-05 10:03:59,2025-12-05 10:04:05,BSE,BSE_AUTO_0007,SENSEX25D1185500PE,PE,BUY,20,438.8,362.4,-1528.0,Auto-lightgbm-LimitChase,Stop Loss (-50),CLOSED,0.9956220680214592,0.309,False,BSE-1764909239838-504
